trial_num	cue_type	target_identity	target_category	choices	target_presence	response	response_correct	response_rt	trial_time	pre_cue	notsure	target_stim	timing1	actual_timing1	positions	a	b	c	d	e	f	g	h	i	j	k	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	aa	bb	cc	dd	ee	ff	gg	hh	ii	jj	kk	ll	mm	nn	oo	pp
173	precue	shoe	object	"['a', 'b']"	present	present	1	0.424780658	6.548310644	['shoe']	['present']	['shoe']	0.9	0.914982814	"[(0, 0)]"	['coast_12']	['present']	['coast_12']	0.1	0.100047301	"[(0, 0)]"	['shoe_39']	['present']	['shoe_39']	0.1	0.116641892	"[(0, 0)]"	['flower_15']	['present']	['flower_15']	0.1	0.116655675	"[(0, 0)]"	['woods_55']	['present']	['woods_55']	0.1	0.116648637	"[(0, 0)]"	['car_10']	['present']	['car_10']	0.1	0.10000566	"[(0, 0)]"	['bathroom_28']	['present']	['bathroom_28']	0.1	0.116651276	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916642009	"[(0, 0)]"
174	precue	flower	object	"['a', 'b']"	absent	absent	1	0.335181478	6.548076926	['flower']	['absent']	['flower']	0.9	0.914734433	"[(0, 0)]"	['shoe_35']	['absent']	['shoe_35']	0.1	0.10003821	"[(0, 0)]"	['desert_30']	['absent']	['desert_30']	0.1	0.116643945	"[(0, 0)]"	['car_16']	['absent']	['car_16']	0.1	0.116674736	"[(0, 0)]"	['woods_3']	['absent']	['woods_3']	0.1	0.116580603	"[(0, 0)]"	['chair_38']	['absent']	['chair_38']	0.1	0.116623418	"[(0, 0)]"	['bathroom_34']	['absent']	['bathroom_34']	0.1	0.10008337	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900015747	"[(0, 0)]"
175	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.475622176	6.531876459	[False]	['present']	[False]	0.9	0.915163748	"[(0, 0)]"	['woods_52']	['present']	['woods_52']	0.1	0.100048181	"[(0, 0)]"	['shoe_22']	['present']	['shoe_22']	0.1	0.116600544	"[(0, 0)]"	['car_34']	['present']	['car_34']	0.1	0.100033225	"[(0, 0)]"	['flower_31']	['present']	['flower_31']	0.1	0.116614034	"[(0, 0)]"	['coast_2']	['present']	['coast_2']	0.1	0.100037037	"[(0, 0)]"	['bathroom_20']	['present']	['bathroom_20']	0.1	0.116553918	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916654619	"[(0, 0)]"
176	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.507595261	6.531651539	[False]	['absent']	[False]	0.9	0.914881351	"[(0, 0)]"	['coast_40']	['absent']	['coast_40']	0.1	0.10008425	"[(0, 0)]"	['bathroom_43']	['absent']	['bathroom_43']	0.1	0.116651569	"[(0, 0)]"	['flower_14']	['absent']	['flower_14']	0.1	0.116650983	"[(0, 0)]"	['car_32']	['absent']	['car_32']	0.1	0.116664472	"[(0, 0)]"	['desert_33']	['absent']	['desert_33']	0.1	0.116647464	"[(0, 0)]"	['shoe_15']	['absent']	['shoe_15']	0.1	0.100003607	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900045952	"[(0, 0)]"
177	doublecue	"('chair', 'woods')"	"('object', 'scene')"	"['a', 'b']"	"('present', 'present')"	absent	0	0.557676388	6.548458148	['chair']	['absent']	['chair']	0.9	0.915072841	"[(0, 0)]"	['desert_56']	['absent']	['desert_56']	0.1	0.116646291	"[(0, 0)]"	['chair_7']	['absent']	['chair_7']	0.1	0.100047008	"[(0, 0)]"	['bathroom_11']	['absent']	['bathroom_11']	0.1	0.11665069	"[(0, 0)]"	['flower_40']	['absent']	['flower_40']	0.1	0.1000039	"[(0, 0)]"	['woods_1']	['absent']	['woods_1']	0.1	0.116584122	"[(0, 0)]"	['coast_34']	['absent']	['coast_34']	0.1	0.116657434	"[(0, 0)]"	['woods']	['absent']	['woods']	0.9	0.916599195	"[(0, 0)]"
178	postcue	coast	scene	"['a', 'b']"	present	absent	0	0.470552804	6.581864627	[False]	['absent']	[False]	0.9	0.915145273	"[(0, 0)]"	['shoe_48']	['absent']	['shoe_48']	0.1	0.116648344	"[(0, 0)]"	['chair_66']	['absent']	['chair_66']	0.1	0.116655088	"[(0, 0)]"	['bathroom_60']	['absent']	['bathroom_60']	0.1	0.116652742	"[(0, 0)]"	['coast_2']	['absent']	['coast_2']	0.1	0.116662713	"[(0, 0)]"	['woods_35']	['absent']	['woods_35']	0.1	0.116655675	"[(0, 0)]"	['car_59']	['absent']	['car_59']	0.1	0.116646291	"[(0, 0)]"	['coast']	['absent']	['coast']	0.9	0.900030996	"[(0, 0)]"
179	postcue	bathroom	scene	"['a', 'b']"	absent	present	0	0.548127364	6.548437034	[False]	['present']	[False]	0.9	0.915040877	"[(0, 0)]"	['desert_35']	['present']	['desert_35']	0.1	0.100044075	"[(0, 0)]"	['flower_50']	['present']	['flower_50']	0.1	0.116648637	"[(0, 0)]"	['chair_26']	['present']	['chair_26']	0.1	0.116559196	"[(0, 0)]"	['coast_34']	['present']	['coast_34']	0.1	0.100098326	"[(0, 0)]"	['car_37']	['present']	['car_37']	0.1	0.116650103	"[(0, 0)]"	['woods_28']	['present']	['woods_28']	0.1	0.116597025	"[(0, 0)]"	['bathroom']	['present']	['bathroom']	0.9	0.916660777	"[(0, 0)]"
180	postcue	coast	scene	"['a', 'b']"	present	present	1	0.55780395	6.548326773	[False]	['present']	[False]	0.9	0.914928563	"[(0, 0)]"	['flower_52']	['present']	['flower_52']	0.1	0.10008337	"[(0, 0)]"	['desert_34']	['present']	['desert_34']	0.1	0.116594386	"[(0, 0)]"	['coast_39']	['present']	['coast_39']	0.1	0.100044662	"[(0, 0)]"	['car_26']	['present']	['car_26']	0.1	0.116653915	"[(0, 0)]"	['woods_15']	['present']	['woods_15']	0.1	0.116652449	"[(0, 0)]"	['chair_1']	['present']	['chair_1']	0.1	0.116671803	"[(0, 0)]"	['coast']	['present']	['coast']	0.9	0.916609752	"[(0, 0)]"
181	precue	bathroom	scene	"['a', 'b']"	present	present	1	0.519827793	6.565143353	['bathroom']	['present']	['bathroom']	0.9	0.915048208	"[(0, 0)]"	['shoe_69']	['present']	['shoe_69']	0.1	0.116624004	"[(0, 0)]"	['flower_51']	['present']	['flower_51']	0.1	0.100037624	"[(0, 0)]"	['desert_79']	['present']	['desert_79']	0.1	0.116653622	"[(0, 0)]"	['chair_8']	['present']	['chair_8']	0.1	0.116706993	"[(0, 0)]"	['bathroom_24']	['present']	['bathroom_24']	0.1	0.116594973	"[(0, 0)]"	['coast_9']	['present']	['coast_9']	0.1	0.116609635	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916654033	"[(0, 0)]"
182	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.676896513	6.565092034	[False]	['present']	[False]	0.9	0.914973137	"[(0, 0)]"	['shoe_39']	['present']	['shoe_39']	0.1	0.100029119	"[(0, 0)]"	['bathroom_52']	['present']	['bathroom_52']	0.1	0.116628109	"[(0, 0)]"	['desert_48']	['present']	['desert_48']	0.1	0.116665352	"[(0, 0)]"	['car_18']	['present']	['car_18']	0.1	0.116644825	"[(0, 0)]"	['woods_55']	['present']	['woods_55']	0.1	0.116610808	"[(0, 0)]"	['flower_50']	['present']	['flower_50']	0.1	0.116655088	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916644649	"[(0, 0)]"
183	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.421205089	6.841501111	[False]	['present']	[False]	0.9	0.908043695	"[(0, 0)]"	['shoe_17']	['present']	['shoe_17']	0.1	0.422347582	"[(0, 0)]"	['woods_29']	['present']	['woods_29']	0.1	0.110948782	"[(0, 0)]"	['car_33']	['present']	['car_33']	0.1	0.116656555	"[(0, 0)]"	['chair_37']	['present']	['chair_37']	0.1	0.116644238	"[(0, 0)]"	['coast_16']	['present']	['coast_16']	0.1	0.116648637	"[(0, 0)]"	['desert_35']	['present']	['desert_35']	0.1	0.11667239	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900077036	"[(0, 0)]"
184	postcue	chair	object	"['a', 'b']"	present	present	1	0.569962585	6.564871805	[False]	['present']	[False]	0.9	0.914849093	"[(0, 0)]"	['shoe_2']	['present']	['shoe_2']	0.1	0.116660367	"[(0, 0)]"	['woods_48']	['present']	['woods_48']	0.1	0.116644825	"[(0, 0)]"	['car_30']	['present']	['car_30']	0.1	0.116658021	"[(0, 0)]"	['chair_26']	['present']	['chair_26']	0.1	0.100036744	"[(0, 0)]"	['coast_6']	['present']	['coast_6']	0.1	0.116596145	"[(0, 0)]"	['desert_53']	['present']	['desert_53']	0.1	0.100042902	"[(0, 0)]"	['chair']	['present']	['chair']	0.9	0.916658725	"[(0, 0)]"
185	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.462279115	6.58170686	[False]	['present']	[False]	0.9	0.915036772	"[(0, 0)]"	['shoe_67']	['present']	['shoe_67']	0.1	0.116668284	"[(0, 0)]"	['car_33']	['present']	['car_33']	0.1	0.116594973	"[(0, 0)]"	['woods_33']	['present']	['woods_33']	0.1	0.100032932	"[(0, 0)]"	['bathroom_36']	['present']	['bathroom_36']	0.1	0.116648637	"[(0, 0)]"	['chair_4']	['present']	['chair_4']	0.1	0.116659194	"[(0, 0)]"	['desert_23']	['present']	['desert_23']	0.1	0.116646584	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916684237	"[(0, 0)]"
186	precue	chair	object	"['a', 'b']"	present	present	1	0.310351026	6.548390994	['chair']	['present']	['chair']	0.9	0.914935308	"[(0, 0)]"	['coast_37']	['present']	['coast_37']	0.1	0.100114748	"[(0, 0)]"	['woods_50']	['present']	['woods_50']	0.1	0.116655968	"[(0, 0)]"	['chair_51']	['present']	['chair_51']	0.1	0.116654795	"[(0, 0)]"	['car_48']	['present']	['car_48']	0.1	0.116650103	"[(0, 0)]"	['flower_63']	['present']	['flower_63']	0.1	0.116610515	"[(0, 0)]"	['desert_51']	['present']	['desert_51']	0.1	0.116658021	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916579548	"[(0, 0)]"
187	postcue	woods	scene	"['a', 'b']"	present	absent	0	0.447763943	6.581539122	[False]	['absent']	[False]	0.9	0.914906277	"[(0, 0)]"	['shoe_30']	['absent']	['shoe_30']	0.1	0.116646291	"[(0, 0)]"	['car_23']	['absent']	['car_23']	0.1	0.116629869	"[(0, 0)]"	['woods_29']	['absent']	['woods_29']	0.1	0.116938952	"[(0, 0)]"	['bathroom_27']	['absent']	['bathroom_27']	0.1	0.116407587	"[(0, 0)]"	['chair_52']	['absent']	['chair_52']	0.1	0.116639546	"[(0, 0)]"	['desert_41']	['absent']	['desert_41']	0.1	0.116666232	"[(0, 0)]"	['woods']	['absent']	['woods']	0.9	0.900032756	"[(0, 0)]"
188	precue	chair	object	"['a', 'b']"	absent	present	0	0.270840011	6.565080891	['chair']	['present']	['chair']	0.9	0.914966099	"[(0, 0)]"	['car_1']	['present']	['car_1']	0.1	0.11665978	"[(0, 0)]"	['woods_44']	['present']	['woods_44']	0.1	0.10003733	"[(0, 0)]"	['flower_48']	['present']	['flower_48']	0.1	0.116745115	"[(0, 0)]"	['coast_45']	['present']	['coast_45']	0.1	0.116555677	"[(0, 0)]"	['desert_23']	['present']	['desert_23']	0.1	0.116665352	"[(0, 0)]"	['shoe_21']	['present']	['shoe_21']	0.1	0.116654795	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900094338	"[(0, 0)]"
189	precue	woods	scene	"['a', 'b']"	absent	absent	1	0.358464168	6.548053173	['woods']	['absent']	['woods']	0.9	0.914571681	"[(0, 0)]"	['flower_52']	['absent']	['flower_52']	0.1	0.116660367	"[(0, 0)]"	['coast_42']	['absent']	['coast_42']	0.1	0.116657141	"[(0, 0)]"	['shoe_42']	['absent']	['shoe_42']	0.1	0.116652156	"[(0, 0)]"	['car_61']	['absent']	['car_61']	0.1	0.116598785	"[(0, 0)]"	['desert_35']	['absent']	['desert_35']	0.1	0.100047301	"[(0, 0)]"	['bathroom_29']	['absent']	['bathroom_29']	0.1	0.116645998	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900065306	"[(0, 0)]"
190	precue	flower	object	"['a', 'b']"	present	present	1	1.190993368	6.548402724	['flower']	['present']	['flower']	0.9	0.915020057	"[(0, 0)]"	['woods_39']	['present']	['woods_39']	0.1	0.100031172	"[(0, 0)]"	['shoe_37']	['present']	['shoe_37']	0.1	0.116653329	"[(0, 0)]"	['car_55']	['present']	['car_55']	0.1	0.116611101	"[(0, 0)]"	['flower_1']	['present']	['flower_1']	0.1	0.100038797	"[(0, 0)]"	['coast_32']	['present']	['coast_32']	0.1	0.116659194	"[(0, 0)]"	['bathroom_28']	['present']	['bathroom_28']	0.1	0.116650983	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916660777	"[(0, 0)]"
191	precue	woods	scene	"['a', 'b']"	present	absent	0	0.521247698	6.548397446	['woods']	['absent']	['woods']	0.9	0.915050261	"[(0, 0)]"	['car_8']	['absent']	['car_8']	0.1	0.10003997	"[(0, 0)]"	['woods_62']	['absent']	['woods_62']	0.1	0.116651276	"[(0, 0)]"	['desert_24']	['absent']	['desert_24']	0.1	0.100032638	"[(0, 0)]"	['shoe_58']	['absent']	['shoe_58']	0.1	0.116665645	"[(0, 0)]"	['bathroom_68']	['absent']	['bathroom_68']	0.1	0.116596732	"[(0, 0)]"	['chair_5']	['absent']	['chair_5']	0.1	0.116651569	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900033049	"[(0, 0)]"
192	precue	chair	object	"['a', 'b']"	present	present	1	0.501973117	6.548070768	['chair']	['present']	['chair']	0.9	0.914670799	"[(0, 0)]"	['bathroom_41']	['present']	['bathroom_41']	0.1	0.116655968	"[(0, 0)]"	['car_59']	['present']	['car_59']	0.1	0.116664179	"[(0, 0)]"	['flower_35']	['present']	['flower_35']	0.1	0.116652156	"[(0, 0)]"	['woods_76']	['present']	['woods_76']	0.1	0.116644531	"[(0, 0)]"	['chair_28']	['present']	['chair_28']	0.1	0.116654795	"[(0, 0)]"	['coast_25']	['present']	['coast_25']	0.1	0.100004487	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916585999	"[(0, 0)]"
193	precue	woods	scene	"['a', 'b']"	absent	absent	1	0.474874688	6.531712534	['woods']	['absent']	['woods']	0.9	0.91499777	"[(0, 0)]"	['flower_67']	['absent']	['flower_67']	0.1	0.100001847	"[(0, 0)]"	['shoe_40']	['absent']	['shoe_40']	0.1	0.116601131	"[(0, 0)]"	['chair_80']	['absent']	['chair_80']	0.1	0.100035571	"[(0, 0)]"	['desert_6']	['absent']	['desert_6']	0.1	0.116648637	"[(0, 0)]"	['bathroom_31']	['absent']	['bathroom_31']	0.1	0.116655382	"[(0, 0)]"	['coast_58']	['absent']	['coast_58']	0.1	0.100031172	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916656672	"[(0, 0)]"
194	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.595305046	6.565119013	[False]	['absent']	[False]	0.9	0.91506639	"[(0, 0)]"	['desert_49']	['absent']	['desert_49']	0.1	0.100032345	"[(0, 0)]"	['flower_6']	['absent']	['flower_6']	0.1	0.116653329	"[(0, 0)]"	['chair_53']	['absent']	['chair_53']	0.1	0.116642479	"[(0, 0)]"	['bathroom_33']	['absent']	['bathroom_33']	0.1	0.116675909	"[(0, 0)]"	['shoe_43']	['absent']	['shoe_43']	0.1	0.11665069	"[(0, 0)]"	['coast_8']	['absent']	['coast_8']	0.1	0.116655382	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.91666195	"[(0, 0)]"
195	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.445356086	6.548277507	[False]	['present']	[False]	0.9	0.914831205	"[(0, 0)]"	['car_44']	['present']	['car_44']	0.1	0.100040263	"[(0, 0)]"	['woods_39']	['present']	['woods_39']	0.1	0.116652742	"[(0, 0)]"	['desert_26']	['present']	['desert_26']	0.1	0.116652742	"[(0, 0)]"	['shoe_13']	['present']	['shoe_13']	0.1	0.1166589	"[(0, 0)]"	['bathroom_10']	['present']	['bathroom_10']	0.1	0.11665069	"[(0, 0)]"	['chair_19']	['present']	['chair_19']	0.1	0.100046128	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916664296	"[(0, 0)]"
196	precue	coast	scene	"['a', 'b']"	absent	absent	1	0.636194619	6.531493478	['coast']	['absent']	['coast']	0.9	0.914765811	"[(0, 0)]"	['flower_30']	['absent']	['flower_30']	0.1	0.100039676	"[(0, 0)]"	['bathroom_12']	['absent']	['bathroom_12']	0.1	0.116587348	"[(0, 0)]"	['car_22']	['absent']	['car_22']	0.1	0.116657728	"[(0, 0)]"	['chair_24']	['absent']	['chair_24']	0.1	0.116657728	"[(0, 0)]"	['woods_2']	['absent']	['woods_2']	0.1	0.100046128	"[(0, 0)]"	['desert_19']	['absent']	['desert_19']	0.1	0.116595559	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900085247	"[(0, 0)]"
197	precue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.3361099	6.564801426	['bathroom']	['absent']	['bathroom']	0.9	0.914703936	"[(0, 0)]"	['desert_57']	['absent']	['desert_57']	0.1	0.116654795	"[(0, 0)]"	['flower_47']	['absent']	['flower_47']	0.1	0.116660367	"[(0, 0)]"	['chair_67']	['absent']	['chair_67']	0.1	0.116660953	"[(0, 0)]"	['coast_15']	['absent']	['coast_15']	0.1	0.11665978	"[(0, 0)]"	['car_42']	['absent']	['car_42']	0.1	0.116641306	"[(0, 0)]"	['woods_47']	['absent']	['woods_47']	0.1	0.116654795	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916598022	"[(0, 0)]"
198	postcue	bathroom	scene	"['a', 'b']"	present	present	1	0.471984439	6.531652712	[False]	['present']	[False]	0.9	0.914928857	"[(0, 0)]"	['woods_20']	['present']	['woods_20']	0.1	0.100072227	"[(0, 0)]"	['chair_34']	['present']	['chair_34']	0.1	0.116660953	"[(0, 0)]"	['bathroom_29']	['present']	['bathroom_29']	0.1	0.116654795	"[(0, 0)]"	['car_58']	['present']	['car_58']	0.1	0.100001847	"[(0, 0)]"	['flower_21']	['present']	['flower_21']	0.1	0.116596732	"[(0, 0)]"	['desert_56']	['present']	['desert_56']	0.1	0.100029706	"[(0, 0)]"	['bathroom']	['present']	['bathroom']	0.9	0.900038621	"[(0, 0)]"
199	postcue	desert	scene	"['a', 'b']"	absent	absent	1	0.544169108	6.565100832	[False]	['absent']	[False]	0.9	0.915044689	"[(0, 0)]"	['shoe_15']	['absent']	['shoe_15']	0.1	0.100002727	"[(0, 0)]"	['woods_1']	['absent']	['woods_1']	0.1	0.116645411	"[(0, 0)]"	['coast_67']	['absent']	['coast_67']	0.1	0.11664893	"[(0, 0)]"	['bathroom_8']	['absent']	['bathroom_8']	0.1	0.116660953	"[(0, 0)]"	['flower_22']	['absent']	['flower_22']	0.1	0.116643652	"[(0, 0)]"	['chair_14']	['absent']	['chair_14']	0.1	0.116606409	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.91666283	"[(0, 0)]"
200	postcue	flower	object	"['a', 'b']"	present	present	1	0.601904878	6.531670306	[False]	['present']	[False]	0.9	0.914924458	"[(0, 0)]"	['desert_24']	['present']	['desert_24']	0.1	0.100146419	"[(0, 0)]"	['chair_11']	['present']	['chair_11']	0.1	0.10009686	"[(0, 0)]"	['bathroom_27']	['present']	['bathroom_27']	0.1	0.116403482	"[(0, 0)]"	['coast_20']	['present']	['coast_20']	0.1	0.116658607	"[(0, 0)]"	['flower_5']	['present']	['flower_5']	0.1	0.116619312	"[(0, 0)]"	['shoe_47']	['present']	['shoe_47']	0.1	0.10002648	"[(0, 0)]"	['flower']	['present']	['flower']	0.9	0.900053576	"[(0, 0)]"
201	postcue	desert	scene	"['a', 'b']"	present	present	1	0.677558373	6.548377798	[False]	['present']	[False]	0.9	0.914927977	"[(0, 0)]"	['car_57']	['present']	['car_57']	0.1	0.100047301	"[(0, 0)]"	['desert_43']	['present']	['desert_43']	0.1	0.116653622	"[(0, 0)]"	['coast_44']	['present']	['coast_44']	0.1	0.116650983	"[(0, 0)]"	['woods_47']	['present']	['woods_47']	0.1	0.100039676	"[(0, 0)]"	['shoe_67']	['present']	['shoe_67']	0.1	0.116604943	"[(0, 0)]"	['chair_35']	['present']	['chair_35']	0.1	0.116659194	"[(0, 0)]"	['desert']	['present']	['desert']	0.9	0.916658138	"[(0, 0)]"
202	precue	desert	scene	"['a', 'b']"	absent	absent	1	0.347011968	6.531586438	['desert']	['absent']	['desert']	0.9	0.914910089	"[(0, 0)]"	['coast_2']	['absent']	['coast_2']	0.1	0.100055805	"[(0, 0)]"	['woods_15']	['absent']	['woods_15']	0.1	0.100044075	"[(0, 0)]"	['bathroom_2']	['absent']	['bathroom_2']	0.1	0.116646584	"[(0, 0)]"	['chair_20']	['absent']	['chair_20']	0.1	0.116649223	"[(0, 0)]"	['shoe_33']	['absent']	['shoe_33']	0.1	0.116601717	"[(0, 0)]"	['car_32']	['absent']	['car_32']	0.1	0.100047594	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916600955	"[(0, 0)]"
203	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.437505553	6.548222083	[False]	['present']	[False]	0.9	0.914878418	"[(0, 0)]"	['bathroom_54']	['present']	['bathroom_54']	0.1	0.100104777	"[(0, 0)]"	['flower_21']	['present']	['flower_21']	0.1	0.116592627	"[(0, 0)]"	['car_12']	['present']	['car_12']	0.1	0.116879129	"[(0, 0)]"	['chair_49']	['present']	['chair_49']	0.1	0.116423423	"[(0, 0)]"	['coast_36']	['present']	['coast_36']	0.1	0.100043782	"[(0, 0)]"	['desert_40']	['present']	['desert_40']	0.1	0.116657141	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916597729	"[(0, 0)]"
204	postcue	woods	scene	"['a', 'b']"	present	present	1	0.653047268	6.515127033	[False]	['present']	[False]	0.9	0.915031493	"[(0, 0)]"	['chair_26']	['present']	['chair_26']	0.1	0.100090701	"[(0, 0)]"	['bathroom_42']	['present']	['bathroom_42']	0.1	0.116546293	"[(0, 0)]"	['shoe_62']	['present']	['shoe_62']	0.1	0.100047008	"[(0, 0)]"	['woods_54']	['present']	['woods_54']	0.1	0.100029706	"[(0, 0)]"	['car_35']	['present']	['car_35']	0.1	0.116610515	"[(0, 0)]"	['desert_19']	['present']	['desert_19']	0.1	0.11664805	"[(0, 0)]"	['woods']	['present']	['woods']	0.9	0.900058562	"[(0, 0)]"
205	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.549046403	6.581459652	[False]	['present']	[False]	0.9	0.914796895	"[(0, 0)]"	['desert_14']	['present']	['desert_14']	0.1	0.11665069	"[(0, 0)]"	['car_41']	['present']	['car_41']	0.1	0.100039383	"[(0, 0)]"	['flower_56']	['present']	['flower_56']	0.1	0.116666525	"[(0, 0)]"	['woods_34']	['present']	['woods_34']	0.1	0.11671931	"[(0, 0)]"	['shoe_15']	['present']	['shoe_15']	0.1	0.116590281	"[(0, 0)]"	['bathroom_53']	['present']	['bathroom_53']	0.1	0.116648637	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916656379	"[(0, 0)]"
206	doublecue	"('chair', 'desert')"	"('object', 'scene')"	"['a', 'b']"	"('present', 'present')"	absent	0	0.52469893	6.548508293	['chair']	['absent']	['chair']	0.9	0.915098061	"[(0, 0)]"	['flower_18']	['absent']	['flower_18']	0.1	0.100033225	"[(0, 0)]"	['chair_6']	['absent']	['chair_6']	0.1	0.116648344	"[(0, 0)]"	['desert_40']	['absent']	['desert_40']	0.1	0.116600837	"[(0, 0)]"	['car_62']	['absent']	['car_62']	0.1	0.100053459	"[(0, 0)]"	['bathroom_14']	['absent']	['bathroom_14']	0.1	0.11659116	"[(0, 0)]"	['shoe_20']	['absent']	['shoe_20']	0.1	0.116655382	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916620602	"[(0, 0)]"
207	precue	woods	scene	"['a', 'b']"	present	absent	0	0.571075753	6.548299208	['woods']	['absent']	['woods']	0.9	0.914913901	"[(0, 0)]"	['chair_36']	['absent']	['chair_36']	0.1	0.100040556	"[(0, 0)]"	['bathroom_34']	['absent']	['bathroom_34']	0.1	0.116578257	"[(0, 0)]"	['shoe_14']	['absent']	['shoe_14']	0.1	0.100043782	"[(0, 0)]"	['woods_10']	['absent']	['woods_10']	0.1	0.116656555	"[(0, 0)]"	['car_4']	['absent']	['car_4']	0.1	0.116652742	"[(0, 0)]"	['desert_4']	['absent']	['desert_4']	0.1	0.116599958	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916656379	"[(0, 0)]"
208	precue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.682116908	6.54841592	['bathroom']	['absent']	['bathroom']	0.9	0.914989852	"[(0, 0)]"	['car_29']	['absent']	['car_29']	0.1	0.116665938	"[(0, 0)]"	['flower_52']	['absent']	['flower_52']	0.1	0.116654209	"[(0, 0)]"	['woods_41']	['absent']	['woods_41']	0.1	0.116654795	"[(0, 0)]"	['shoe_44']	['absent']	['shoe_44']	0.1	0.100040849	"[(0, 0)]"	['desert_23']	['absent']	['desert_23']	0.1	0.116642185	"[(0, 0)]"	['coast_53']	['absent']	['coast_53']	0.1	0.116602304	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916646408	"[(0, 0)]"
209	postcue	chair	object	"['a', 'b']"	absent	present	0	0.509919542	6.56510611	[False]	['present']	[False]	0.9	0.915095128	"[(0, 0)]"	['shoe_44']	['present']	['shoe_44']	0.1	0.100063723	"[(0, 0)]"	['bathroom_6']	['present']	['bathroom_6']	0.1	0.116601424	"[(0, 0)]"	['flower_71']	['present']	['flower_71']	0.1	0.116648344	"[(0, 0)]"	['car_3']	['present']	['car_3']	0.1	0.100033225	"[(0, 0)]"	['desert_71']	['present']	['desert_71']	0.1	0.116643945	"[(0, 0)]"	['woods_22']	['present']	['woods_22']	0.1	0.11666066	"[(0, 0)]"	['chair']	['present']	['chair']	0.9	0.916633505	"[(0, 0)]"
210	postcue	shoe	object	"['a', 'b']"	absent	present	0	0.705067349	6.548027074	[False]	['present']	[False]	0.9	0.914690153	"[(0, 0)]"	['bathroom_16']	['present']	['bathroom_16']	0.1	0.100048474	"[(0, 0)]"	['coast_3']	['present']	['coast_3']	0.1	0.116603183	"[(0, 0)]"	['car_39']	['present']	['car_39']	0.1	0.100033811	"[(0, 0)]"	['desert_1']	['present']	['desert_1']	0.1	0.116608755	"[(0, 0)]"	['flower_29']	['present']	['flower_29']	0.1	0.11686564	"[(0, 0)]"	['chair_51']	['present']	['chair_51']	0.1	0.116478846	"[(0, 0)]"	['shoe']	['present']	['shoe']	0.9	0.90004214	"[(0, 0)]"
211	precue	car	object	"['a', 'b']"	present	present	1	0.759368896	6.515194774	['car']	['present']	['car']	0.9	0.915137942	"[(0, 0)]"	['bathroom_10']	['present']	['bathroom_10']	0.1	0.100033518	"[(0, 0)]"	['flower_13']	['present']	['flower_13']	0.1	0.116631042	"[(0, 0)]"	['car_12']	['present']	['car_12']	0.1	0.100075746	"[(0, 0)]"	['chair_5']	['present']	['chair_5']	0.1	0.116586762	"[(0, 0)]"	['coast_53']	['present']	['coast_53']	0.1	0.10004906	"[(0, 0)]"	['desert_1']	['present']	['desert_1']	0.1	0.116646877	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900011349	"[(0, 0)]"
